table_id,dept,prov,dist,eligible_voters,total_voters
036787,LIMA,LIMA,CARABAYLLO,300,212
036788,LIMA,LIMA,CARABAYLLO,300,223
036789,LIMA,LIMA,CARABAYLLO,300,210
036790,LIMA,LIMA,CARABAYLLO,300,229
036791,LIMA,LIMA,CARABAYLLO,300,225
036792,LIMA,LIMA,CARABAYLLO,300,227
036793,LIMA,LIMA,CARABAYLLO,300,244
036794,LIMA,LIMA,CARABAYLLO,300,240
036795,LIMA,LIMA,CARABAYLLO,300,227
036796,LIMA,LIMA,CARABAYLLO,300,249
036797,LIMA,LIMA,CARABAYLLO,300,238
036798,LIMA,LIMA,CARABAYLLO,300,235
036799,LIMA,LIMA,CARABAYLLO,300,252
036800,LIMA,LIMA,CARABAYLLO,300,229
036801,LIMA,LIMA,CARABAYLLO,300,230
036802,LIMA,LIMA,CARABAYLLO,300,240
036803,LIMA,LIMA,CARABAYLLO,300,240
036804,LIMA,LIMA,CARABAYLLO,300,236
036805,LIMA,LIMA,CARABAYLLO,300,232
036806,LIMA,LIMA,CARABAYLLO,300,239
036807,LIMA,LIMA,CARABAYLLO,300,243
036808,LIMA,LIMA,CARABAYLLO,300,238
036809,LIMA,LIMA,CARABAYLLO,300,244
036810,LIMA,LIMA,CARABAYLLO,300,246
036811,LIMA,LIMA,CARABAYLLO,300,235
036812,LIMA,LIMA,CARABAYLLO,300,230
036813,LIMA,LIMA,CARABAYLLO,300,215
036814,LIMA,LIMA,CARABAYLLO,300,248
036815,LIMA,LIMA,CARABAYLLO,300,241
036816,LIMA,LIMA,CARABAYLLO,300,211
036817,LIMA,LIMA,CARABAYLLO,300,238
036818,LIMA,LIMA,CARABAYLLO,300,226
036819,LIMA,LIMA,CARABAYLLO,300,234
036820,LIMA,LIMA,CARABAYLLO,300,214
036821,LIMA,LIMA,CARABAYLLO,300,205
036822,LIMA,LIMA,CARABAYLLO,300,216
036823,LIMA,LIMA,CARABAYLLO,300,236
036824,LIMA,LIMA,CARABAYLLO,300,224
036825,LIMA,LIMA,CARABAYLLO,300,224
036826,LIMA,LIMA,CARABAYLLO,300,243
036827,LIMA,LIMA,CARABAYLLO,300,244
036828,LIMA,LIMA,CARABAYLLO,300,240
036829,LIMA,LIMA,CARABAYLLO,300,235
036830,LIMA,LIMA,CARABAYLLO,300,258
036831,LIMA,LIMA,CARABAYLLO,300,245
036832,LIMA,LIMA,CARABAYLLO,300,241
036833,LIMA,LIMA,CARABAYLLO,300,224
036834,LIMA,LIMA,CARABAYLLO,300,239
036835,LIMA,LIMA,CARABAYLLO,300,250
036836,LIMA,LIMA,CARABAYLLO,300,222
036837,LIMA,LIMA,CARABAYLLO,300,233
036838,LIMA,LIMA,CARABAYLLO,300,236
036839,LIMA,LIMA,CARABAYLLO,300,232
036840,LIMA,LIMA,CARABAYLLO,300,237
036841,LIMA,LIMA,CARABAYLLO,300,239
036842,LIMA,LIMA,CARABAYLLO,300,236
036843,LIMA,LIMA,CARABAYLLO,300,238
036844,LIMA,LIMA,CARABAYLLO,300,229
036845,LIMA,LIMA,CARABAYLLO,300,236
036846,LIMA,LIMA,CARABAYLLO,300,235
036847,LIMA,LIMA,CARABAYLLO,300,237
036848,LIMA,LIMA,CARABAYLLO,300,233
036849,LIMA,LIMA,CARABAYLLO,300,225
036850,LIMA,LIMA,CARABAYLLO,300,234
036851,LIMA,LIMA,CARABAYLLO,300,237
036852,LIMA,LIMA,CARABAYLLO,300,241
036853,LIMA,LIMA,CARABAYLLO,300,237
036854,LIMA,LIMA,CARABAYLLO,300,226
036855,LIMA,LIMA,CARABAYLLO,300,241
036856,LIMA,LIMA,CARABAYLLO,300,244
036857,LIMA,LIMA,CARABAYLLO,300,246
036858,LIMA,LIMA,CARABAYLLO,300,230
036859,LIMA,LIMA,CARABAYLLO,300,233
036860,LIMA,LIMA,CARABAYLLO,300,254
036861,LIMA,LIMA,CARABAYLLO,300,238
036862,LIMA,LIMA,CARABAYLLO,300,240
036863,LIMA,LIMA,CARABAYLLO,300,245
036864,LIMA,LIMA,CARABAYLLO,300,263
036865,LIMA,LIMA,CARABAYLLO,300,274
036866,LIMA,LIMA,CARABAYLLO,300,270
036867,LIMA,LIMA,CARABAYLLO,300,267
036868,LIMA,LIMA,CARABAYLLO,300,223
036869,LIMA,LIMA,CARABAYLLO,300,230
036870,LIMA,LIMA,CARABAYLLO,300,231
036871,LIMA,LIMA,CARABAYLLO,300,221
036872,LIMA,LIMA,CARABAYLLO,300,225
036873,LIMA,LIMA,CARABAYLLO,300,228
036874,LIMA,LIMA,CARABAYLLO,300,236
036875,LIMA,LIMA,CARABAYLLO,300,233
036876,LIMA,LIMA,CARABAYLLO,300,236
036877,LIMA,LIMA,CARABAYLLO,300,228
036878,LIMA,LIMA,CARABAYLLO,300,229
036879,LIMA,LIMA,CARABAYLLO,300,240
036880,LIMA,LIMA,CARABAYLLO,300,241
036881,LIMA,LIMA,CARABAYLLO,300,214
036882,LIMA,LIMA,CARABAYLLO,300,236
036883,LIMA,LIMA,CARABAYLLO,300,214
036884,LIMA,LIMA,CARABAYLLO,300,232
036885,LIMA,LIMA,CARABAYLLO,300,227
036886,LIMA,LIMA,CARABAYLLO,300,227
036887,LIMA,LIMA,CARABAYLLO,300,227
036888,LIMA,LIMA,CARABAYLLO,300,215
036889,LIMA,LIMA,CARABAYLLO,300,220
036890,LIMA,LIMA,CARABAYLLO,300,221
036891,LIMA,LIMA,CARABAYLLO,300,235
036892,LIMA,LIMA,CARABAYLLO,300,227
036893,LIMA,LIMA,CARABAYLLO,300,231
036894,LIMA,LIMA,CARABAYLLO,300,235
036895,LIMA,LIMA,CARABAYLLO,300,226
036896,LIMA,LIMA,CARABAYLLO,300,239
036897,LIMA,LIMA,CARABAYLLO,300,252
036898,LIMA,LIMA,CARABAYLLO,300,225
036899,LIMA,LIMA,CARABAYLLO,300,221
036900,LIMA,LIMA,CARABAYLLO,300,225
036901,LIMA,LIMA,CARABAYLLO,300,236
036902,LIMA,LIMA,CARABAYLLO,300,228
036903,LIMA,LIMA,CARABAYLLO,300,239
036904,LIMA,LIMA,CARABAYLLO,300,251
036905,LIMA,LIMA,CARABAYLLO,300,244
036906,LIMA,LIMA,CARABAYLLO,300,241
036907,LIMA,LIMA,CARABAYLLO,300,212
036908,LIMA,LIMA,CARABAYLLO,300,222
036909,LIMA,LIMA,CARABAYLLO,300,209
036910,LIMA,LIMA,CARABAYLLO,300,208
036911,LIMA,LIMA,CARABAYLLO,300,222
036912,LIMA,LIMA,CARABAYLLO,300,223
036913,LIMA,LIMA,CARABAYLLO,300,228
036914,LIMA,LIMA,CARABAYLLO,300,229
036915,LIMA,LIMA,CARABAYLLO,300,224
036916,LIMA,LIMA,CARABAYLLO,300,240
036917,LIMA,LIMA,CARABAYLLO,300,238
036918,LIMA,LIMA,CARABAYLLO,300,229
036919,LIMA,LIMA,CARABAYLLO,300,227
036920,LIMA,LIMA,CARABAYLLO,300,233
036921,LIMA,LIMA,CARABAYLLO,300,229
036922,LIMA,LIMA,CARABAYLLO,300,229
036923,LIMA,LIMA,CARABAYLLO,300,231
036924,LIMA,LIMA,CARABAYLLO,300,245
036925,LIMA,LIMA,CARABAYLLO,300,241
036926,LIMA,LIMA,CARABAYLLO,300,234
036927,LIMA,LIMA,CARABAYLLO,300,233
036928,LIMA,LIMA,CARABAYLLO,300,234
036929,LIMA,LIMA,CARABAYLLO,300,239
036930,LIMA,LIMA,CARABAYLLO,300,233
036931,LIMA,LIMA,CARABAYLLO,300,229
036932,LIMA,LIMA,CARABAYLLO,300,242
036933,LIMA,LIMA,CARABAYLLO,300,242
036934,LIMA,LIMA,CARABAYLLO,300,245
036935,LIMA,LIMA,CARABAYLLO,300,242
036936,LIMA,LIMA,CARABAYLLO,300,247
036937,LIMA,LIMA,CARABAYLLO,300,248
036938,LIMA,LIMA,CARABAYLLO,300,237
036939,LIMA,LIMA,CARABAYLLO,300,240
036940,LIMA,LIMA,CARABAYLLO,300,250
036941,LIMA,LIMA,CARABAYLLO,300,247
036942,LIMA,LIMA,CARABAYLLO,300,253
036943,LIMA,LIMA,CARABAYLLO,300,244
036944,LIMA,LIMA,CARABAYLLO,300,248
036945,LIMA,LIMA,CARABAYLLO,300,224
036946,LIMA,LIMA,CARABAYLLO,300,234
036947,LIMA,LIMA,CARABAYLLO,300,247
036948,LIMA,LIMA,CARABAYLLO,300,246
036949,LIMA,LIMA,CARABAYLLO,300,247
036950,LIMA,LIMA,CARABAYLLO,300,242
036951,LIMA,LIMA,CARABAYLLO,300,244
036952,LIMA,LIMA,CARABAYLLO,300,244
036953,LIMA,LIMA,CARABAYLLO,300,245
036954,LIMA,LIMA,CARABAYLLO,300,242
036955,LIMA,LIMA,CARABAYLLO,300,226
036956,LIMA,LIMA,CARABAYLLO,300,231
036957,LIMA,LIMA,CARABAYLLO,300,263
036958,LIMA,LIMA,CARABAYLLO,300,265
036959,LIMA,LIMA,CARABAYLLO,300,254
036960,LIMA,LIMA,CARABAYLLO,300,270
036961,LIMA,LIMA,CARABAYLLO,300,266
036962,LIMA,LIMA,CARABAYLLO,300,249
036963,LIMA,LIMA,CARABAYLLO,300,251
036964,LIMA,LIMA,CARABAYLLO,300,245
036965,LIMA,LIMA,CARABAYLLO,300,247
036966,LIMA,LIMA,CARABAYLLO,300,251
036967,LIMA,LIMA,CARABAYLLO,300,245
036968,LIMA,LIMA,CARABAYLLO,300,249
036969,LIMA,LIMA,CARABAYLLO,300,248
036970,LIMA,LIMA,CARABAYLLO,300,231
036971,LIMA,LIMA,CARABAYLLO,300,246
036972,LIMA,LIMA,CARABAYLLO,300,241
036973,LIMA,LIMA,CARABAYLLO,300,245
036974,LIMA,LIMA,CARABAYLLO,300,250
036975,LIMA,LIMA,CARABAYLLO,300,246
036976,LIMA,LIMA,CARABAYLLO,300,262
036977,LIMA,LIMA,CARABAYLLO,300,258
036978,LIMA,LIMA,CARABAYLLO,300,256
036979,LIMA,LIMA,CARABAYLLO,300,248
036980,LIMA,LIMA,CARABAYLLO,300,252
036981,LIMA,LIMA,CARABAYLLO,300,255
036982,LIMA,LIMA,CARABAYLLO,300,245
036983,LIMA,LIMA,CARABAYLLO,300,249
036984,LIMA,LIMA,CARABAYLLO,300,255
036985,LIMA,LIMA,COMAS,300,224
036986,LIMA,LIMA,COMAS,300,209
036987,LIMA,LIMA,COMAS,300,216
036988,LIMA,LIMA,COMAS,300,228
036989,LIMA,LIMA,COMAS,300,219
036990,LIMA,LIMA,COMAS,300,300
036991,LIMA,LIMA,COMAS,300,231
036992,LIMA,LIMA,COMAS,300,217
036993,LIMA,LIMA,COMAS,300,221
036994,LIMA,LIMA,COMAS,300,208
036995,LIMA,LIMA,COMAS,300,215
036996,LIMA,LIMA,COMAS,300,246
036997,LIMA,LIMA,COMAS,300,257
036998,LIMA,LIMA,COMAS,300,264
036999,LIMA,LIMA,COMAS,300,258
037000,LIMA,LIMA,COMAS,300,263
037001,LIMA,LIMA,COMAS,300,268
037002,LIMA,LIMA,COMAS,300,252
037003,LIMA,LIMA,COMAS,300,260
037004,LIMA,LIMA,COMAS,300,263
037005,LIMA,LIMA,COMAS,300,242
037006,LIMA,LIMA,COMAS,300,249
037007,LIMA,LIMA,COMAS,300,229
037008,LIMA,LIMA,COMAS,300,239
037009,LIMA,LIMA,COMAS,300,233
037010,LIMA,LIMA,COMAS,300,241
037011,LIMA,LIMA,COMAS,300,249
037012,LIMA,LIMA,COMAS,300,236
037013,LIMA,LIMA,COMAS,300,242
037014,LIMA,LIMA,COMAS,300,222
037015,LIMA,LIMA,COMAS,300,225
037016,LIMA,LIMA,COMAS,300,231
037017,LIMA,LIMA,COMAS,300,243
037018,LIMA,LIMA,COMAS,300,215
037019,LIMA,LIMA,COMAS,300,224
037020,LIMA,LIMA,COMAS,300,216
037021,LIMA,LIMA,COMAS,300,219
037022,LIMA,LIMA,COMAS,300,207
037023,LIMA,LIMA,COMAS,300,219
037024,LIMA,LIMA,COMAS,300,200
037025,LIMA,LIMA,COMAS,300,196
037026,LIMA,LIMA,COMAS,300,229
037027,LIMA,LIMA,COMAS,300,236
037028,LIMA,LIMA,COMAS,300,238
037029,LIMA,LIMA,COMAS,300,230
037030,LIMA,LIMA,COMAS,300,240
037031,LIMA,LIMA,COMAS,300,243
037032,LIMA,LIMA,COMAS,300,240
037033,LIMA,LIMA,COMAS,300,240
037034,LIMA,LIMA,COMAS,300,257
037035,LIMA,LIMA,COMAS,300,247
037036,LIMA,LIMA,COMAS,300,249
037037,LIMA,LIMA,COMAS,300,245
037038,LIMA,LIMA,COMAS,300,253
037039,LIMA,LIMA,COMAS,300,254
037040,LIMA,LIMA,COMAS,300,246
037041,LIMA,LIMA,COMAS,300,248
037042,LIMA,LIMA,COMAS,300,233
037043,LIMA,LIMA,COMAS,300,224
037044,LIMA,LIMA,COMAS,300,234
037045,LIMA,LIMA,COMAS,300,232
037046,LIMA,LIMA,COMAS,300,224
037047,LIMA,LIMA,COMAS,300,226
037048,LIMA,LIMA,COMAS,300,230
037049,LIMA,LIMA,COMAS,300,224
037050,LIMA,LIMA,COMAS,300,226
037051,LIMA,LIMA,COMAS,300,217
037052,LIMA,LIMA,COMAS,300,240
037053,LIMA,LIMA,COMAS,300,243
037054,LIMA,LIMA,COMAS,300,246
037055,LIMA,LIMA,COMAS,300,228
037056,LIMA,LIMA,COMAS,300,261
037057,LIMA,LIMA,COMAS,300,229
037058,LIMA,LIMA,COMAS,300,216
037059,LIMA,LIMA,COMAS,300,212
037060,LIMA,LIMA,COMAS,300,220
037061,LIMA,LIMA,COMAS,300,223
037062,LIMA,LIMA,COMAS,300,212
037063,LIMA,LIMA,COMAS,300,223
037064,LIMA,LIMA,COMAS,300,222
037065,LIMA,LIMA,COMAS,300,219
037066,LIMA,LIMA,COMAS,300,209
037067,LIMA,LIMA,COMAS,300,223
037068,LIMA,LIMA,COMAS,300,216
037069,LIMA,LIMA,COMAS,300,238
037070,LIMA,LIMA,COMAS,300,216
037071,LIMA,LIMA,COMAS,300,212
037072,LIMA,LIMA,COMAS,300,221
037073,LIMA,LIMA,COMAS,300,215
037074,LIMA,LIMA,COMAS,300,233
037075,LIMA,LIMA,COMAS,300,246
037076,LIMA,LIMA,COMAS,300,198
037077,LIMA,LIMA,COMAS,300,212
037078,LIMA,LIMA,COMAS,300,226
037079,LIMA,LIMA,COMAS,300,210
037080,LIMA,LIMA,COMAS,300,231
037081,LIMA,LIMA,COMAS,300,227
037082,LIMA,LIMA,COMAS,300,220
037083,LIMA,LIMA,COMAS,300,215
037084,LIMA,LIMA,COMAS,300,225
037085,LIMA,LIMA,COMAS,300,217
037086,LIMA,LIMA,COMAS,300,222
037087,LIMA,LIMA,COMAS,300,206
037088,LIMA,LIMA,COMAS,300,201
037089,LIMA,LIMA,COMAS,300,215
037090,LIMA,LIMA,COMAS,300,200
037091,LIMA,LIMA,COMAS,300,215
037092,LIMA,LIMA,COMAS,300,208
037093,LIMA,LIMA,COMAS,300,223
037094,LIMA,LIMA,COMAS,300,229
037095,LIMA,LIMA,COMAS,300,241
037096,LIMA,LIMA,COMAS,300,229
037097,LIMA,LIMA,COMAS,300,244
037098,LIMA,LIMA,COMAS,300,233
037099,LIMA,LIMA,COMAS,300,244
037100,LIMA,LIMA,COMAS,300,300
037101,LIMA,LIMA,COMAS,300,237
037102,LIMA,LIMA,COMAS,300,243
037103,LIMA,LIMA,COMAS,300,249
037104,LIMA,LIMA,COMAS,300,232
037105,LIMA,LIMA,COMAS,300,249
037106,LIMA,LIMA,COMAS,300,245
037107,LIMA,LIMA,COMAS,300,246
037108,LIMA,LIMA,COMAS,300,246
037109,LIMA,LIMA,COMAS,300,238
037110,LIMA,LIMA,COMAS,300,234
037111,LIMA,LIMA,COMAS,300,242
037112,LIMA,LIMA,COMAS,300,251
037113,LIMA,LIMA,COMAS,300,243
037114,LIMA,LIMA,COMAS,300,243
037115,LIMA,LIMA,COMAS,300,258
037116,LIMA,LIMA,COMAS,300,262
037117,LIMA,LIMA,COMAS,300,242
037118,LIMA,LIMA,COMAS,300,250
037119,LIMA,LIMA,COMAS,300,251
037120,LIMA,LIMA,COMAS,300,259
037121,LIMA,LIMA,COMAS,300,260
037122,LIMA,LIMA,COMAS,300,200
037123,LIMA,LIMA,COMAS,300,205
037124,LIMA,LIMA,COMAS,300,216
037125,LIMA,LIMA,COMAS,300,230
037126,LIMA,LIMA,COMAS,300,221
037127,LIMA,LIMA,COMAS,300,211
037128,LIMA,LIMA,COMAS,300,207
037129,LIMA,LIMA,COMAS,300,242
037130,LIMA,LIMA,COMAS,300,233
037131,LIMA,LIMA,COMAS,300,243
037132,LIMA,LIMA,COMAS,300,259
037133,LIMA,LIMA,COMAS,300,272
037134,LIMA,LIMA,COMAS,300,233
037135,LIMA,LIMA,COMAS,300,231
037136,LIMA,LIMA,COMAS,300,235
037137,LIMA,LIMA,COMAS,300,232
037138,LIMA,LIMA,COMAS,300,250
037139,LIMA,LIMA,COMAS,300,244
037140,LIMA,LIMA,COMAS,300,247
037141,LIMA,LIMA,COMAS,247,200
037142,LIMA,LIMA,COMAS,300,242
037143,LIMA,LIMA,COMAS,300,231
037144,LIMA,LIMA,COMAS,300,249
037145,LIMA,LIMA,COMAS,300,232
037146,LIMA,LIMA,COMAS,300,231
037147,LIMA,LIMA,COMAS,300,232
037148,LIMA,LIMA,COMAS,300,242
037149,LIMA,LIMA,COMAS,300,241
037150,LIMA,LIMA,COMAS,300,242
037151,LIMA,LIMA,COMAS,300,237
037152,LIMA,LIMA,COMAS,300,238
037153,LIMA,LIMA,COMAS,300,242
037154,LIMA,LIMA,COMAS,300,235
037155,LIMA,LIMA,COMAS,300,227
037156,LIMA,LIMA,COMAS,300,240
037157,LIMA,LIMA,COMAS,300,230
037158,LIMA,LIMA,COMAS,300,232
037159,LIMA,LIMA,COMAS,300,231
037160,LIMA,LIMA,COMAS,300,230
037161,LIMA,LIMA,COMAS,300,240
037162,LIMA,LIMA,COMAS,300,243
037163,LIMA,LIMA,COMAS,300,243
037164,LIMA,LIMA,COMAS,300,221
037165,LIMA,LIMA,COMAS,300,232
037166,LIMA,LIMA,COMAS,300,210
037167,LIMA,LIMA,COMAS,300,219
037168,LIMA,LIMA,COMAS,300,230
037169,LIMA,LIMA,COMAS,300,235
037170,LIMA,LIMA,COMAS,300,216
037171,LIMA,LIMA,COMAS,300,215
037172,LIMA,LIMA,COMAS,300,223
037173,LIMA,LIMA,COMAS,300,222
037174,LIMA,LIMA,COMAS,300,235
037175,LIMA,LIMA,COMAS,300,237
037176,LIMA,LIMA,COMAS,300,234
037177,LIMA,LIMA,COMAS,300,229
037178,LIMA,LIMA,COMAS,300,246
037179,LIMA,LIMA,COMAS,300,255
037180,LIMA,LIMA,COMAS,300,233
037181,LIMA,LIMA,COMAS,300,246
037182,LIMA,LIMA,COMAS,300,231
037183,LIMA,LIMA,COMAS,300,236
037184,LIMA,LIMA,COMAS,300,227
037185,LIMA,LIMA,COMAS,300,234
037186,LIMA,LIMA,COMAS,300,221
037187,LIMA,LIMA,COMAS,300,237
037188,LIMA,LIMA,COMAS,300,241
037189,LIMA,LIMA,COMAS,300,242
037190,LIMA,LIMA,COMAS,300,234
037191,LIMA,LIMA,COMAS,300,226
037192,LIMA,LIMA,COMAS,300,246
037193,LIMA,LIMA,COMAS,300,224
037194,LIMA,LIMA,COMAS,300,232
037195,LIMA,LIMA,COMAS,300,215
037196,LIMA,LIMA,COMAS,300,228
037197,LIMA,LIMA,COMAS,300,212
037198,LIMA,LIMA,COMAS,300,235
037199,LIMA,LIMA,COMAS,300,218
037200,LIMA,LIMA,COMAS,300,229
037201,LIMA,LIMA,COMAS,300,220
037202,LIMA,LIMA,COMAS,300,210
037203,LIMA,LIMA,COMAS,300,220
037204,LIMA,LIMA,COMAS,300,223
037205,LIMA,LIMA,COMAS,300,210
037206,LIMA,LIMA,COMAS,300,227
037207,LIMA,LIMA,COMAS,300,234
037208,LIMA,LIMA,COMAS,300,227
037209,LIMA,LIMA,COMAS,300,231
037210,LIMA,LIMA,COMAS,300,223
037211,LIMA,LIMA,COMAS,300,229
037212,LIMA,LIMA,COMAS,300,243
037213,LIMA,LIMA,COMAS,300,213
037214,LIMA,LIMA,COMAS,300,223
037215,LIMA,LIMA,COMAS,300,239
037216,LIMA,LIMA,COMAS,300,239
037217,LIMA,LIMA,COMAS,300,244
037218,LIMA,LIMA,COMAS,300,229
037219,LIMA,LIMA,COMAS,300,238
037220,LIMA,LIMA,COMAS,300,246
037221,LIMA,LIMA,COMAS,300,245
037222,LIMA,LIMA,COMAS,300,300
037223,LIMA,LIMA,COMAS,300,239
037224,LIMA,LIMA,COMAS,300,300
037225,LIMA,LIMA,COMAS,300,243
037226,LIMA,LIMA,COMAS,300,232
037227,LIMA,LIMA,COMAS,300,220
037228,LIMA,LIMA,COMAS,300,232
037229,LIMA,LIMA,COMAS,300,242
037230,LIMA,LIMA,COMAS,300,238
037231,LIMA,LIMA,COMAS,300,251
037232,LIMA,LIMA,COMAS,300,241
037233,LIMA,LIMA,COMAS,300,240
037234,LIMA,LIMA,COMAS,300,248
037235,LIMA,LIMA,COMAS,300,228
037236,LIMA,LIMA,COMAS,300,242
037237,LIMA,LIMA,COMAS,300,235
037238,LIMA,LIMA,COMAS,300,227
037239,LIMA,LIMA,COMAS,300,235
037240,LIMA,LIMA,COMAS,300,239
037241,LIMA,LIMA,COMAS,300,229
037242,LIMA,LIMA,COMAS,300,241
037243,LIMA,LIMA,COMAS,300,244
037244,LIMA,LIMA,COMAS,300,234
037245,LIMA,LIMA,COMAS,300,244
037246,LIMA,LIMA,COMAS,300,248
037247,LIMA,LIMA,COMAS,300,237
037248,LIMA,LIMA,COMAS,300,244
037249,LIMA,LIMA,COMAS,300,237
037250,LIMA,LIMA,COMAS,300,232
037251,LIMA,LIMA,COMAS,300,260
037252,LIMA,LIMA,COMAS,300,263
037253,LIMA,LIMA,COMAS,300,270
037254,LIMA,LIMA,COMAS,300,272
037255,LIMA,LIMA,COMAS,300,265
037256,LIMA,LIMA,COMAS,300,249
037257,LIMA,LIMA,COMAS,300,241
037258,LIMA,LIMA,COMAS,300,255
037259,LIMA,LIMA,COMAS,300,254
037260,LIMA,LIMA,COMAS,300,246
037261,LIMA,LIMA,COMAS,300,242
037262,LIMA,LIMA,COMAS,300,232
037263,LIMA,LIMA,COMAS,300,230
037264,LIMA,LIMA,COMAS,300,239
037265,LIMA,LIMA,COMAS,300,240
037266,LIMA,LIMA,COMAS,300,239
037267,LIMA,LIMA,COMAS,300,234
037268,LIMA,LIMA,COMAS,300,242
037269,LIMA,LIMA,COMAS,300,242
037270,LIMA,LIMA,COMAS,300,232
037271,LIMA,LIMA,COMAS,300,246
037272,LIMA,LIMA,COMAS,300,234
037273,LIMA,LIMA,COMAS,300,239
037274,LIMA,LIMA,COMAS,300,239
037275,LIMA,LIMA,COMAS,300,230
037276,LIMA,LIMA,COMAS,300,233
037277,LIMA,LIMA,COMAS,300,241
037278,LIMA,LIMA,COMAS,300,226
037279,LIMA,LIMA,COMAS,300,250
037280,LIMA,LIMA,COMAS,300,174
037281,LIMA,LIMA,COMAS,300,182
037282,LIMA,LIMA,COMAS,300,185
037283,LIMA,LIMA,COMAS,300,230
037284,LIMA,LIMA,COMAS,300,249
037285,LIMA,LIMA,COMAS,300,246
037286,LIMA,LIMA,COMAS,300,241
037287,LIMA,LIMA,COMAS,300,244
037288,LIMA,LIMA,COMAS,300,238
037289,LIMA,LIMA,COMAS,300,256
037290,LIMA,LIMA,COMAS,300,241
037291,LIMA,LIMA,COMAS,300,229
037292,LIMA,LIMA,COMAS,300,251
037293,LIMA,LIMA,COMAS,300,241
037294,LIMA,LIMA,COMAS,300,248
037295,LIMA,LIMA,COMAS,300,239
037296,LIMA,LIMA,COMAS,300,241
037297,LIMA,LIMA,COMAS,300,242
037298,LIMA,LIMA,COMAS,300,234
037299,LIMA,LIMA,COMAS,300,247
037300,LIMA,LIMA,COMAS,300,247
037301,LIMA,LIMA,COMAS,300,240
037302,LIMA,LIMA,COMAS,300,251
037303,LIMA,LIMA,COMAS,300,240
037304,LIMA,LIMA,COMAS,300,241
037305,LIMA,LIMA,COMAS,300,241
037306,LIMA,LIMA,COMAS,300,249
037307,LIMA,LIMA,COMAS,300,226
037308,LIMA,LIMA,COMAS,300,239
037309,LIMA,LIMA,COMAS,300,230
037310,LIMA,LIMA,COMAS,300,252
037311,LIMA,LIMA,COMAS,300,252
037312,LIMA,LIMA,COMAS,300,199
037313,LIMA,LIMA,COMAS,300,205
037314,LIMA,LIMA,COMAS,300,200
037315,LIMA,LIMA,COMAS,300,210
037316,LIMA,LIMA,COMAS,300,177
037317,LIMA,LIMA,COMAS,300,193
037318,LIMA,LIMA,COMAS,300,215
037319,LIMA,LIMA,COMAS,300,191
037320,LIMA,LIMA,COMAS,300,195
037321,LIMA,LIMA,COMAS,300,182
037322,LIMA,LIMA,COMAS,300,242
037323,LIMA,LIMA,COMAS,300,246
037324,LIMA,LIMA,COMAS,300,237
037325,LIMA,LIMA,COMAS,300,234
037326,LIMA,LIMA,COMAS,300,237
037327,LIMA,LIMA,COMAS,300,222
037328,LIMA,LIMA,COMAS,300,242
037329,LIMA,LIMA,COMAS,300,238
037330,LIMA,LIMA,COMAS,300,233
037331,LIMA,LIMA,COMAS,300,244
037332,LIMA,LIMA,COMAS,300,255
037333,LIMA,LIMA,COMAS,300,252
037334,LIMA,LIMA,COMAS,300,235
037335,LIMA,LIMA,COMAS,300,224
037336,LIMA,LIMA,COMAS,300,217
037337,LIMA,LIMA,COMAS,300,227
037338,LIMA,LIMA,COMAS,300,214
037339,LIMA,LIMA,COMAS,300,215
037340,LIMA,LIMA,COMAS,300,250
037341,LIMA,LIMA,COMAS,300,260
037342,LIMA,LIMA,COMAS,300,239
037343,LIMA,LIMA,COMAS,300,239
037344,LIMA,LIMA,COMAS,300,251
037345,LIMA,LIMA,COMAS,300,243
037346,LIMA,LIMA,COMAS,300,241
037347,LIMA,LIMA,COMAS,300,248
037348,LIMA,LIMA,COMAS,300,235
037349,LIMA,LIMA,COMAS,300,248
037350,LIMA,LIMA,COMAS,300,245
037351,LIMA,LIMA,COMAS,300,246
037352,LIMA,LIMA,COMAS,300,250
037353,LIMA,LIMA,COMAS,300,258
037354,LIMA,LIMA,COMAS,300,244
037355,LIMA,LIMA,COMAS,300,247
037356,LIMA,LIMA,COMAS,300,239
037357,LIMA,LIMA,COMAS,300,248
037358,LIMA,LIMA,COMAS,300,239
037359,LIMA,LIMA,COMAS,300,199
037360,LIMA,LIMA,COMAS,300,205
037361,LIMA,LIMA,COMAS,300,190
037362,LIMA,LIMA,COMAS,300,219
037363,LIMA,LIMA,COMAS,300,242
037364,LIMA,LIMA,COMAS,300,229
037365,LIMA,LIMA,COMAS,300,234
037366,LIMA,LIMA,COMAS,300,227
037367,LIMA,LIMA,COMAS,300,245
037368,LIMA,LIMA,COMAS,300,237
037369,LIMA,LIMA,COMAS,300,232
037370,LIMA,LIMA,COMAS,300,234
037371,LIMA,LIMA,COMAS,300,221
037372,LIMA,LIMA,COMAS,300,240
037373,LIMA,LIMA,COMAS,300,242
037374,LIMA,LIMA,COMAS,300,232
037375,LIMA,LIMA,COMAS,300,235
037376,LIMA,LIMA,COMAS,300,211
037377,LIMA,LIMA,COMAS,300,244
037378,LIMA,LIMA,COMAS,300,222
037379,LIMA,LIMA,COMAS,300,224
037380,LIMA,LIMA,COMAS,300,227
037381,LIMA,LIMA,COMAS,300,226
037382,LIMA,LIMA,COMAS,300,239
037383,LIMA,LIMA,COMAS,300,229
037384,LIMA,LIMA,COMAS,300,220
037385,LIMA,LIMA,COMAS,300,228
